"Stock.ID","Species","Stock","Ocean.Region2","BY","R0.1","R","S","Lat","Lon","ocean.basin"
165,"Pink","N Southeast Alaska Inside-Even","SEAK",2010,6325041.5,6325041.5,7956215,57.57528,-134.7503,"NC"
165,"Pink","N Southeast Alaska Inside-Even","SEAK",2012,4381206,4381206,5215137.5,57.57528,-134.7503,"NC"
165,"Pink","N Southeast Alaska Inside-Even","SEAK",2014,4906400,4906400,3431365,57.57528,-134.7503,"NC"
165,"Pink","N Southeast Alaska Inside-Even","SEAK",2016,4213840,4213840,4444035,57.57528,-134.7503,"NC"
165,"Pink","N Southeast Alaska Inside-Even","SEAK",2018,6858788,6858788,3436850,57.57528,-134.7503,"NC"
165,"Pink","N Southeast Alaska Inside-Even","SEAK",2020,10593966,10593966,5712505,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1961,19817391.5,19817391.5,5080937.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1963,8895533,8895533,7216002.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1965,4652519,4652519,4349850,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1967,6990350.5,6990350.5,2344105,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1969,8495051,8495051,3518827.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1971,5139530.5,5139530.5,5571785,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1973,1519038,1519038,3514997.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1975,4361038,4361038,1468105,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1977,8459854,8459854,4030935,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1979,7040838,7040838,6439570,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1981,8712904,8712904,4413365,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1983,26286087,26286087,5211760,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1985,12069622.5,12069622.5,10695640,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1987,20040981.5,20040981.5,6863337.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1989,27106517.5,27106517.5,7315862.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1991,26335067,26335067,9057182.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1993,12676186.5,12676186.5,9325460,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1995,25410215,25410215,7835727.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1997,61107592.5,61107592.5,14585400,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",1999,26026036,26026036,24789822.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2001,37758050.5,37758050.5,13017995,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2003,41711053.5,41711053.5,16460747.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2005,20457741,20457741,16474872.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2007,19248129,19248129,11711570,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2009,55424812.5,55424812.5,9018960,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2011,43509411,43509411,14867477.5,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2013,29099878,29099878,13420840,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2015,28780103,28780103,13017170,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2017,5901844,5901844,11635105,57.57528,-134.7503,"NC"
166,"Pink","N Southeast Alaska Inside-Odd","SEAK",2019,17740136,17740136,4123800,57.57528,-134.7503,"NC"
194,"Pink","Auke Creek-Even","SEAK",1978,9232,9232,18875,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1980,4437,4437,9232,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1982,2007,2007,4437,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1984,6787,6787,2007,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1986,19589,19589,6787,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1988,21319,21319,19589,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1990,21312,21312,21319,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1992,3858,3858,21312,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1994,2267,2267,3858,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1996,2180,2180,2267,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",1998,4923,4923,2180,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2000,6798,6798,4923,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2002,12895,12895,6798,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2004,3133,3133,12895,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2006,5835,5835,3133,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2008,5890,5890,5835,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2010,584,584,5890,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2012,667,667,584,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2014,351,351,667,58.376,-134.65,"NC"
194,"Pink","Auke Creek-Even","SEAK",2016,1304,1304,351,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1979,21563,21563,12047,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1981,24118,24118,21563,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1983,6922,6922,24118,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1985,4299,4299,6922,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1987,5566,5566,4299,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1989,1637,1637,5566,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1991,1548,1548,1637,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1993,2666,2666,1548,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1995,28127,28127,2666,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1997,7857,7857,28127,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",1999,10576,10576,7857,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2001,10004,10004,10576,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2003,2930,2930,10004,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2005,8698,8698,2930,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2007,26995,26995,8698,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2009,9211,9211,26995,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2011,25235,25235,9211,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2013,10711,10711,25235,58.376,-134.65,"NC"
195,"Pink","Auke Creek-Odd","SEAK",2015,2094,2094,10711,58.376,-134.65,"NC"
171,"Pink","Prince William Sound-Even","GOA",1960,12527895,12527895,3872483,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1962,9486942,9486942,5785579,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1964,6779607,6779607,5280046,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1966,5767850,5767850,4080189,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1968,5617393,5617393,3315682,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1970,1893028,1893028,2807397,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1972,2801687,2801687,1838245,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1974,2490854,2490854,2746904,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1976,5335368,5335368,2042081,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1978,16058329,16058329,2165671,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1980,20246569,20246569,3139455,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1982,27866302,27866302,5301370,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1984,7404669,7404669,10234627,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1986,3580072,3580072,2826646,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1988,15231063,15231063,2784300,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1990,2418285,2418285,3543306,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1992,7297728,7297728,1555439,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1994,7269432,7269432,4040370,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1996,7925572,7925572,4252683,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",1998,10487301,10487301,4071402,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2000,3025531,3025531,4756388,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2002,8675473,8675473,2704062,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2004,5537897,5537897,5737165,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2006,3900803,3900803,3413995,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2008,8134097,8134097,2472530,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2010,6529904,6529904,5735115,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2012,4219081,4219081,3227329,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2014,5985591,5985591,2329060,60.5,-147,"GoA"
171,"Pink","Prince William Sound-Even","GOA",2016,8550356,8550356,3803139,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1961,9182247,9182247,6304415,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1963,5258510,5258510,3886869,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1965,5041076,5041076,2798039,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1967,5988470,5988470,2414736,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1969,10500614,10500614,1159891,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1971,10823034,10823034,3189650,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1973,5685204,5685204,3512070,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1975,8649844,8649844,3628326,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1977,22753414,22753414,4351110,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1979,23613324,23613324,8319888,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1981,15307092,15307092,6210777,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1983,24321751,24321751,5742850,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1985,15628835,15628835,6731643,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1987,7046989,7046989,3934108,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1989,10766782,10766782,3536915,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1991,3532463,3532463,4947798,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1993,6156249,6156249,3055161,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1995,5244801,5244801,3412225,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1997,14003294,14003294,4078807,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",1999,12589343,12589343,7060958,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2001,12659282,12659282,5735052,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2003,25874686,25874686,8161502,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2005,14344498,14344498,13578314,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2007,6240186,6240186,4326643,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2009,16975482,16975482,5245478,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2011,30710798,30710798,11259802,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2013,43162613,43162613,13429584,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2015,27098249,27098249,17627357,60.5,-147,"GoA"
172,"Pink","Prince William Sound-Odd","GOA",2017,21107973,21107973,7164925,60.5,-147,"GoA"
179,"Pink","Kodiak-Even","GOA",1978,27587356,27587356,8760500,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1980,17158108,17158108,11322500,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1982,18346429,18346429,9397500,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1984,18651799,18651799,7910000,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1986,21529241,21529241,7189000,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1988,15904561.5,15904561.5,7710500,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1990,8601130,8601130,10544425.5,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1992,13075758.25,13075758.25,6152888,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1994,8371807.75,8371807.75,6989463.25,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1996,28186622.25,28186622.25,5864020.75,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",1998,14118492.25,14118492.25,12405286.25,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2000,26281139.75,26281139.75,7867046.25,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2002,32823705.5,32823705.5,14693351.75,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2004,37798244,37798244,15376406.5,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2006,12202377,12202377,10263001,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2008,11970026,11970026,5532114,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2010,23572828.5,23572828.5,6355699,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2012,10126808,10126808,9667654.5,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2014,5200977.5,5200977.5,5228881,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2016,11783572.5,11783572.5,3088025.5,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2018,36165176.5,36165176.5,9020798.5,58.03333,-154.6644,"GoA"
179,"Pink","Kodiak-Even","GOA",2020,21558610,21558610,19098600.5,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1979,14854242,14854242,5360250,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1981,8042049,8042049,5580750,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1983,9333555,9333555,3657500,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1985,8318944,8318944,5607000,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1987,25808525.25,25808525.25,4357500,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1989,22801308,22801308,25625290.25,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1991,29269282.75,29269282.75,7556472,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1993,56638964.25,56638964.25,7510574.75,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1995,15503762,15503762,18371029.25,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1997,14980426.75,14980426.75,5692652,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",1999,12380010.5,12380010.5,7143151.75,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2001,17453625.5,17453625.5,5939608.5,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2003,23386264,23386264,8920327.5,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2005,21340782.5,21340782.5,6850564,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2007,27701238.5,27701238.5,4416436.5,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2009,19336513,19336513,8991489.5,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2011,25316830.25,25316830.25,4865364,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2013,39215048.25,39215048.25,8883684.25,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2015,35831854,35831854,11145979.25,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2017,37897940,37897940,10655953,58.03333,-154.6644,"GoA"
180,"Pink","Kodiak-Odd","GOA",2019,24527456,24527456,9787904,58.03333,-154.6644,"GoA"
181,"Pink","Chignik-Even","GOA",1980,1618304,1618304,1233670,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1982,1892284,1892284,744920,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1984,1654225,1654225,1447480,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1986,5412979,5412979,1007100,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1988,2181148,2181148,2415820,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1990,4069383,4069383,1631140,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1992,2433723,2433723,2515310,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1994,2471888,2471888,2002660,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1996,3337618,3337618,2282820,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",1998,2051808,2051808,2560630,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2000,1731808,1731808,1623744,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2002,1662500,1662500,1665758,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2004,1096424,1096424,1660120,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2006,4071338,4071338,712850,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2008,1085081,1085081,1681380,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2010,697406,697406,595300,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2012,788695,788695,559700,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2014,416953,416953,436580,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2018,534510,534510,288410,56.38528,-158.2261,"GoA"
181,"Pink","Chignik-Even","GOA",2020,2514282,2514282,534510,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1981,522658,522658,990100,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1983,872408,872408,201480,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1985,822559,822559,712280,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1987,2278514,2278514,575784,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1989,2390248,2390248,2250802,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1991,2709177,2709177,1221000,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1993,6075498,6075498,1060800,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1995,4114331,4114331,4017500,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1997,3375473,3375473,3269900,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",1999,4066929,4066929,1676822,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2001,3922248,3922248,2785162,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2003,3022145,3022145,3419610,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2005,4412948,4412948,2828100,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2007,3138519,3138519,2393200,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2009,2331766,2331766,1730180,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2011,1943481,1943481,1426600,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2013,3853031,3853031,1071610,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2015,9544624,9544624,1874820,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2017,4080388,4080388,2466700,56.38528,-158.2261,"GoA"
182,"Pink","Chignik-Odd","GOA",2019,2835454,2835454,1627550,56.38528,-158.2261,"GoA"
183,"Pink","S AKPen-Even","GOA",1962,4859900,4859900,2398200,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1964,1367900,1367900,2154600,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1966,2376050,2376050,1079100,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1968,3578890,3578890,1234950,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1970,227397,227397,1948350,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1972,527201,527201,167100,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1974,4527609,4527609,426600,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1976,9788253,9788253,2184600,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1978,10297564,10297564,4288050,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1980,8455580,8455580,3962400,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1982,17196782,17196782,3439500,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1984,6314548,6314548,6527400,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1986,11124000,11124000,2575050,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1988,4748167,4748167,4259400,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1990,13378550,13378550,2397600,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1992,11264587.5,11264587.5,4251600,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1994,7287683,7287683,4607587.5,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1996,14569625.5,14569625.5,5471325,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",1998,7381938.5,7381938.5,7002097.5,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2000,7737451,7737451,4189477.5,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2002,18772955,18772955,5644200,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2004,7222880,7222880,12467115,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2006,15746337,15746337,4293375,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2008,1615710,1615710,5007555,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2010,946896,946896,1114368,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2012,2551519,2551519,718365,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2014,1917727,1917727,2010570,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2016,1515223,1515223,1557240,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2018,8110591,8110591,1098633,55,-161,"GoA"
183,"Pink","S AKPen-Even","GOA",2020,12370464,12370464,4814625,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1963,4359200,4359200,1976850,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1965,725550,725550,1553100,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1967,4840450,4840450,668250,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1969,2479841,2479841,3712350,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1971,204821,204821,1054050,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1973,883545,883545,166200,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1975,5459950,5459950,828150,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1977,10354351,10354351,4016700,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1979,8041978,8041978,3944250,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1981,4048547,4048547,3460200,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1983,6745101,6745101,1276800,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1985,3502324,3502324,2420700,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1987,9899773,9899773,2310750,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1989,14416812,14416812,2806350,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1991,14332056,14332056,4420200,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1993,25741639,25741639,4485150,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1995,9562901.5,9562901.5,9609450,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1997,15948056,15948056,7864912.5,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",1999,8429834,8429834,7522965,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2001,12306776,12306776,4447704,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2003,17003266,17003266,8266830,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2005,11052121.5,11052121.5,9248451,55,-161,"GoA"
184,"Pink","S AKPen-Odd","GOA",2007,10251963,10251963,4020319.5,55,-161,"GoA"
