"Year","sst_raw","sst_anomaly","Stock.ID","Species"
1922,10.6661676764488,-1.3229407625539,9,"Sockeye"
1923,11.8580206632614,-0.131087775741305,9,"Sockeye"
1924,11.045000910759,-0.94410752824375,9,"Sockeye"
1925,11.3515152136485,-0.637593225354244,9,"Sockeye"
1926,13.0009604295095,1.01185199050676,9,"Sockeye"
1927,11.3448206186295,-0.644287820373253,9,"Sockeye"
1928,12.0464782714844,0.0573698324816635,9,"Sockeye"
1929,11.6687775850296,-0.320330853973124,9,"Sockeye"
1930,11.4406201839447,-0.548488255058018,9,"Sockeye"
1931,12.1649646361669,0.175856197164168,9,"Sockeye"
1932,11.4509895642598,-0.538118874742869,9,"Sockeye"
1933,11.2199356953303,-0.769172743672418,9,"Sockeye"
1934,12.9054289658864,0.916320526883711,9,"Sockeye"
1935,11.8486877282461,-0.14042071075666,9,"Sockeye"
1936,13.0635771751404,1.07446873613766,9,"Sockeye"
1937,11.8081708351771,-0.180937603825613,9,"Sockeye"
1938,12.0563234885534,0.0672150495506462,9,"Sockeye"
1939,11.906016031901,-0.0830924071016707,9,"Sockeye"
1940,12.9655820131302,0.976473574127474,9,"Sockeye"
1941,13.7391627629598,1.75005432395708,9,"Sockeye"
1942,12.620840549469,0.631732110466281,9,"Sockeye"
1943,11.6375707785289,-0.351537660473864,9,"Sockeye"
1944,11.7957721948624,-0.193336244140347,9,"Sockeye"
1945,11.7840661605199,-0.205042278482797,9,"Sockeye"
1946,11.2409664789836,-0.748141960019157,9,"Sockeye"
1947,12.5989800691605,0.609871630157744,9,"Sockeye"
1948,12.0374601682027,0.048351729200001,9,"Sockeye"
1949,11.3500358661016,-0.639072572901133,9,"Sockeye"
1950,10.7579686641693,-1.2311397748334,9,"Sockeye"
1951,11.3593883514404,-0.629720087562294,9,"Sockeye"
1952,11.5006865262985,-0.488421912704199,9,"Sockeye"
1953,12.0533221562704,0.0642137172676343,9,"Sockeye"
1954,11.5016142129898,-0.487494226012906,9,"Sockeye"
1955,11.1720990737279,-0.817009365274791,9,"Sockeye"
1956,12.103286465009,0.114178026006331,9,"Sockeye"
1957,12.5890020529429,0.599893613940194,9,"Sockeye"
1958,13.4415339231491,1.45242548414638,9,"Sockeye"
1959,12.217031399409,0.227922960406258,9,"Sockeye"
1960,12.1069246133169,0.117816174314147,9,"Sockeye"
1961,12.5813480218251,0.592239582822433,9,"Sockeye"
1962,12.0468501647313,0.0577417257286202,9,"Sockeye"
1963,12.7973593473434,0.808250908340725,9,"Sockeye"
1964,11.5310045083364,-0.458103930666326,9,"Sockeye"
1965,11.1456521749496,-0.843456264053076,9,"Sockeye"
1966,11.9558103481928,-0.0332980908098732,9,"Sockeye"
1967,11.9623808860779,-0.0267275529248288,9,"Sockeye"
1968,11.7783599297206,-0.210748509282156,9,"Sockeye"
1969,11.638171672821,-0.350936766181674,9,"Sockeye"
1970,11.5663098891576,-0.422798549845105,9,"Sockeye"
1971,10.9884994824727,-1.00060895652999,9,"Sockeye"
1972,11.6215970118841,-0.367511427118659,9,"Sockeye"
1973,11.8307273387909,-0.158381100211829,9,"Sockeye"
1974,11.6481247742971,-0.340983664705652,9,"Sockeye"
1975,11.5081800619761,-0.480928377026601,9,"Sockeye"
1976,11.4163659016291,-0.572742537373596,9,"Sockeye"
1977,11.9004380702972,-0.0886703687054828,9,"Sockeye"
1978,12.539906779925,0.550798340922304,9,"Sockeye"
1979,12.0985187292099,0.10941029020718,9,"Sockeye"
1980,12.3092483679454,0.320139928942633,9,"Sockeye"
1981,12.0381656885147,0.0490572495119962,9,"Sockeye"
1982,11.5666562716166,-0.4224521673861,9,"Sockeye"
1983,13.0934450229009,1.10433658389818,9,"Sockeye"
1984,11.6946057478587,-0.294502691144036,9,"Sockeye"
1985,11.9718673229218,-0.0172411160809651,9,"Sockeye"
1986,12.0917661587397,0.102657719737011,9,"Sockeye"
1987,12.2978515625,0.308743123497289,9,"Sockeye"
1988,12.137734413147,0.148625974144256,9,"Sockeye"
1989,12.6631323496501,0.674023910647345,9,"Sockeye"
1990,12.5468460321426,0.557737593139922,9,"Sockeye"
1991,11.874424735705,-0.114683703297669,9,"Sockeye"
1992,13.3306065400442,1.34149810104144,9,"Sockeye"
1993,13.1073172489802,1.11820880997749,9,"Sockeye"
1994,12.6877340873082,0.698625648305528,9,"Sockeye"
1995,13.1870526075363,1.19794416853361,9,"Sockeye"
1996,12.254433631897,0.265325192894262,9,"Sockeye"
1997,13.2148352861404,1.22572684713773,9,"Sockeye"
1998,13.2002125581106,1.21110411910783,9,"Sockeye"
1999,11.5312667687734,-0.457841670229318,9,"Sockeye"
2000,12.5825641552607,0.593455716258004,9,"Sockeye"
2001,11.7997841040293,-0.189324334973375,9,"Sockeye"
2002,11.7507197062175,-0.238388732785263,9,"Sockeye"
2003,12.8610566059748,0.87194816697212,9,"Sockeye"
2004,13.3639675378799,1.37485909887722,9,"Sockeye"
2005,13.1862010161082,1.19709257710549,9,"Sockeye"
2006,12.2671165466309,0.27800810762814,9,"Sockeye"
2007,12.1290962696075,0.139987830604826,9,"Sockeye"
2008,10.8781929413478,-1.11091549765496,9,"Sockeye"
2009,11.4854460557302,-0.503662383272544,9,"Sockeye"
2010,12.1781110366186,0.18900259761584,9,"Sockeye"
2011,12.1283733447393,0.139264905736551,9,"Sockeye"
2012,12.1125862598419,0.123477820839203,9,"Sockeye"
2013,12.461522102356,0.472413663353244,9,"Sockeye"
2014,12.6539690494537,0.664860610451027,9,"Sockeye"
2015,13.483314593633,1.49420615463029,9,"Sockeye"
2016,13.6075384616852,1.61843002268245,9,"Sockeye"
2017,12.7286537885666,0.739545349563865,9,"Sockeye"
2018,13.0513651371002,1.06225669809751,9,"Sockeye"
2019,12.8621742725372,0.873065833534511,9,"Sockeye"
2020,12.599623243014,0.610514804011296,9,"Sockeye"
2021,12.2765112320582,0.287402793055491,9,"Sockeye"
2022,12.0166852474213,0.0275768084185393,9,"Sockeye"
1855,12.5491334029606,0.803674080744894,19,"Sockeye"
1856,11.9794270651681,0.233967742952351,19,"Sockeye"
1857,12.1958496229989,0.45039030078317,19,"Sockeye"
1858,10.8016201257706,-0.943839196445173,19,"Sockeye"
1859,11.1853677715574,-0.560091550658357,19,"Sockeye"
1860,10.7422699757985,-1.00318934641728,19,"Sockeye"
1861,11.1083456788744,-0.637113643341318,19,"Sockeye"
1862,11.5716022423335,-0.173857079882209,19,"Sockeye"
1863,11.6578344617571,-0.0876248604586363,19,"Sockeye"
1864,11.5855899538313,-0.159869368384481,19,"Sockeye"
1865,11.5460465635572,-0.199412758658531,19,"Sockeye"
1866,11.510885477066,-0.234573845149715,19,"Sockeye"
1867,11.694297007152,-0.0511623150637436,19,"Sockeye"
1868,11.6637217998505,-0.0817375223652806,19,"Sockeye"
1869,12.1440463066101,0.398586984394361,19,"Sockeye"
1870,11.6030097688947,-0.142449553321017,19,"Sockeye"
1871,11.4138112408774,-0.331648081338324,19,"Sockeye"
1872,11.7291615349906,-0.0162977872251721,19,"Sockeye"
1873,11.8001606804984,0.0547013582826451,19,"Sockeye"
1874,11.4211001396179,-0.324359182597833,19,"Sockeye"
1875,11.4453547682081,-0.300104554007651,19,"Sockeye"
1876,11.6529294763293,-0.092529845886484,19,"Sockeye"
1877,11.0136313779013,-0.7318279443144,19,"Sockeye"
1878,12.1934089320047,0.447949609788914,19,"Sockeye"
1879,12.3459711415427,0.600511819326957,19,"Sockeye"
1880,11.1046440771648,-0.640815245050963,19,"Sockeye"
1881,11.1402751718249,-0.605184150390878,19,"Sockeye"
1882,10.9655076605933,-0.779951661622446,19,"Sockeye"
1883,11.259379523141,-0.48607979907471,19,"Sockeye"
1884,12.2413545336042,0.495895211388463,19,"Sockeye"
1885,12.8268218381064,1.08136251589068,19,"Sockeye"
1886,12.1002223491669,0.354763026951124,19,"Sockeye"
1887,11.4358645677566,-0.309594754459104,19,"Sockeye"
1888,12.6510744094849,0.905615087269113,19,"Sockeye"
1889,12.191429580961,0.445970258745206,19,"Sockeye"
1890,11.4197451727731,-0.325714149442662,19,"Sockeye"
1891,12.9257548195975,1.18029549738177,19,"Sockeye"
1892,11.5126015288489,-0.232857793366827,19,"Sockeye"
1893,10.5090311254774,-1.23642819673837,19,"Sockeye"
1894,10.5410970790046,-1.20436224321118,19,"Sockeye"
1895,11.2016997848238,-0.543759537391919,19,"Sockeye"
1896,11.1451854705811,-0.600273851634693,19,"Sockeye"
1897,11.8679203305926,0.122461008376815,19,"Sockeye"
1898,12.0107204914093,0.265261169193555,19,"Sockeye"
1899,11.1305140427181,-0.614945279497675,19,"Sockeye"
1900,12.5337283951896,0.788269072973809,19,"Sockeye"
1901,11.1423129013606,-0.603146420855102,19,"Sockeye"
1902,12.0214357716697,0.275976449453917,19,"Sockeye"
1903,11.2386346544538,-0.506824667761927,19,"Sockeye"
1904,11.0617240156446,-0.68373530657112,19,"Sockeye"
1905,11.9104312828609,0.164971960645136,19,"Sockeye"
1906,12.0465894767216,0.301130154505879,19,"Sockeye"
1907,11.7281750270299,-0.0172842951858933,19,"Sockeye"
1908,11.1482073579516,-0.597251964264179,19,"Sockeye"
1909,10.9168761117118,-0.828583210503979,19,"Sockeye"
1910,10.9575755085264,-0.787883813689358,19,"Sockeye"
1911,10.2644770826612,-1.48098223955452,19,"Sockeye"
1912,11.8458468232836,0.100387501067846,19,"Sockeye"
1913,11.5758332865579,-0.169626035657866,19,"Sockeye"
1914,11.6804154259818,-0.0650438962339493,19,"Sockeye"
1915,12.3232074124473,0.577748090231506,19,"Sockeye"
1916,11.2879732336317,-0.457486088584075,19,"Sockeye"
1917,10.5406253848757,-1.20483393734004,19,"Sockeye"
1918,10.7233610153198,-1.02209830689592,19,"Sockeye"
1919,10.8059685911451,-0.939490731070636,19,"Sockeye"
1920,10.63902088574,-1.10643843647574,19,"Sockeye"
1921,11.2139812537602,-0.531478068455544,19,"Sockeye"
1922,10.3927295548575,-1.35272976735822,19,"Sockeye"
1923,11.6218203817095,-0.123638940506241,19,"Sockeye"
1924,10.8389924083437,-0.906466913872022,19,"Sockeye"
1925,11.1428885970797,-0.602570725136069,19,"Sockeye"
1926,12.7476646900177,1.00220536780195,19,"Sockeye"
1927,11.1404854910714,-0.604973831144309,19,"Sockeye"
1928,11.7941651003701,0.0487057781543951,19,"Sockeye"
1929,11.4264293738774,-0.319029948338362,19,"Sockeye"
1930,11.2117553438459,-0.533703978369836,19,"Sockeye"
1931,11.90569124903,0.160231926814227,19,"Sockeye"
1932,11.1705843721117,-0.574874950104021,19,"Sockeye"
1933,10.9546321800777,-0.790827142138058,19,"Sockeye"
1934,12.6638040542602,0.918344732044498,19,"Sockeye"
1935,11.5753565515791,-0.170102770636676,19,"Sockeye"
1936,12.8334781101772,1.08801878796143,19,"Sockeye"
1937,11.5714788947787,-0.173980427437089,19,"Sockeye"
1938,11.8168872424534,0.0714279202376913,19,"Sockeye"
1939,11.6381061758314,-0.107353146384355,19,"Sockeye"
1940,12.7429193087986,0.997459986582901,19,"Sockeye"
1941,13.475278036935,1.72981871471924,19,"Sockeye"
1942,12.3629563876561,0.617497065440329,19,"Sockeye"
1943,11.3734943526132,-0.371964969602568,19,"Sockeye"
1944,11.5708561284202,-0.174603193795592,19,"Sockeye"
1945,11.6334657669067,-0.11199355530901,19,"Sockeye"
1946,10.9807687316622,-0.764690590553538,19,"Sockeye"
1947,12.3933039392744,0.647844617058634,19,"Sockeye"
1948,11.7583007131304,0.012841390914655,19,"Sockeye"
1949,11.0934631483895,-0.651996173826202,19,"Sockeye"
1950,10.4996659415109,-1.24579338070486,19,"Sockeye"
1951,11.1057878562382,-0.639671465977522,19,"Sockeye"
1952,11.2297064917428,-0.515752830472938,19,"Sockeye"
1953,11.7735470363072,0.0280877140914546,19,"Sockeye"
1954,11.2220627239772,-0.523396598238522,19,"Sockeye"
1955,10.8908667564392,-0.854592565776542,19,"Sockeye"
1956,11.8710631643023,0.125603842086528,19,"Sockeye"
1957,12.3478749820164,0.602415659800677,19,"Sockeye"
1958,13.2306014469692,1.48514212475341,19,"Sockeye"
1959,11.9623036384583,0.216844316242509,19,"Sockeye"
1960,11.8328381947109,0.0873788724951314,19,"Sockeye"
1961,12.305883373533,0.560424051317226,19,"Sockeye"
1962,11.8123912811279,0.0669319589121754,19,"Sockeye"
1963,12.5906221185412,0.845162796325421,19,"Sockeye"
1964,11.2862903390612,-0.459168983154553,19,"Sockeye"
1965,10.9103071689606,-0.835152153255184,19,"Sockeye"
1966,11.7131859234401,-0.0322733987756368,19,"Sockeye"
1967,11.7375418458666,-0.00791747634912689,19,"Sockeye"
1968,11.540483048984,-0.204976273231769,19,"Sockeye"
1969,11.3890583515167,-0.356400970699024,19,"Sockeye"
1970,11.3427294322423,-0.402729889973496,19,"Sockeye"
1971,10.7318995850427,-1.01355973717307,19,"Sockeye"
1972,11.3774076529912,-0.368051669224586,19,"Sockeye"
1973,11.5920849187034,-0.153374403512395,19,"Sockeye"
1974,11.3970979281834,-0.348361394032336,19,"Sockeye"
1975,11.243363073894,-0.50209624832179,19,"Sockeye"
1976,11.1267367090498,-0.618722613165986,19,"Sockeye"
1977,11.6366580554417,-0.108801266774037,19,"Sockeye"
1978,12.2922778470176,0.546818524801809,19,"Sockeye"
1979,11.8755671977997,0.130107875583929,19,"Sockeye"
1980,12.0313435622624,0.285884240046649,19,"Sockeye"
1981,11.8230538708823,0.0775945486665629,19,"Sockeye"
1982,11.316054889134,-0.429404433081748,19,"Sockeye"
1983,12.8505603585924,1.10510103637669,19,"Sockeye"
1984,11.4281222139086,-0.317337108307146,19,"Sockeye"
1985,11.7059590135302,-0.0395003086855584,19,"Sockeye"
1986,11.8420831475939,0.0966238253781619,19,"Sockeye"
1987,12.0379387991769,0.292479476961147,19,"Sockeye"
1988,11.8831453323364,0.137686010120683,19,"Sockeye"
1989,12.4161183834076,0.670659061191843,19,"Sockeye"
1990,12.346659387861,0.601200065645235,19,"Sockeye"
1991,11.7161757264818,-0.029283595733907,19,"Sockeye"
1992,13.0729782581329,1.32751893591719,19,"Sockeye"
1993,12.8549053668976,1.10944604468184,19,"Sockeye"
1994,12.503628219877,0.758168897661223,19,"Sockeye"
1995,12.9392278535026,1.1937685312868,19,"Sockeye"
1996,11.9836242539542,0.238164931738463,19,"Sockeye"
1997,12.9424164295197,1.19695710730391,19,"Sockeye"
1998,12.9769259861537,1.23146666393799,19,"Sockeye"
1999,11.250898872103,-0.494560450112738,19,"Sockeye"
2000,12.3161041736603,0.570644851444532,19,"Sockeye"
2001,11.5436230387007,-0.201836283515095,19,"Sockeye"
2002,11.5603755882808,-0.185083733934932,19,"Sockeye"
2003,12.6575793879373,0.912120065721528,19,"Sockeye"
2004,13.1624470778874,1.41698775567165,19,"Sockeye"
2005,12.980352810451,1.23489348823522,19,"Sockeye"
2006,12.0542481967381,0.30878887452236,19,"Sockeye"
2007,11.8347712584904,0.0893119362746753,19,"Sockeye"
2008,10.64023906844,-1.10522025377572,19,"Sockeye"
2009,11.2573212725776,-0.488138049638197,19,"Sockeye"
2010,11.9152426719666,0.169783349750813,19,"Sockeye"
2011,11.8752462182726,0.129786896056863,19,"Sockeye"
2012,11.8035734721592,0.0581141499434957,19,"Sockeye"
2013,12.2663142340524,0.520854911836638,19,"Sockeye"
2014,12.4263485499791,0.680889227763333,19,"Sockeye"
2015,13.3372294562204,1.5917701340046,19,"Sockeye"
2016,13.4115802219936,1.66612089977783,19,"Sockeye"
2017,12.4733383655548,0.727879043339054,19,"Sockeye"
2018,12.8180390426091,1.07257972039333,19,"Sockeye"
2019,12.687186888286,0.941727566070297,19,"Sockeye"
2020,12.3889573642186,0.643498042002826,19,"Sockeye"
2021,12.0880483218602,0.342588999644425,19,"Sockeye"
2022,11.775698184967,0.0302388627512864,19,"Sockeye"
1855,12.5491334029606,0.803674080744894,13,"Sockeye"
1856,11.9794270651681,0.233967742952351,13,"Sockeye"
1857,12.1958496229989,0.45039030078317,13,"Sockeye"
1858,10.8016201257706,-0.943839196445173,13,"Sockeye"
1859,11.1853677715574,-0.560091550658357,13,"Sockeye"
1860,10.7422699757985,-1.00318934641728,13,"Sockeye"
1861,11.1083456788744,-0.637113643341318,13,"Sockeye"
1862,11.5716022423335,-0.173857079882209,13,"Sockeye"
1863,11.6578344617571,-0.0876248604586363,13,"Sockeye"
1864,11.5855899538313,-0.159869368384481,13,"Sockeye"
1865,11.5460465635572,-0.199412758658531,13,"Sockeye"
1866,11.510885477066,-0.234573845149715,13,"Sockeye"
1867,11.694297007152,-0.0511623150637436,13,"Sockeye"
1868,11.6637217998505,-0.0817375223652806,13,"Sockeye"
1869,12.1440463066101,0.398586984394361,13,"Sockeye"
1870,11.6030097688947,-0.142449553321017,13,"Sockeye"
1871,11.4138112408774,-0.331648081338324,13,"Sockeye"
1872,11.7291615349906,-0.0162977872251721,13,"Sockeye"
1873,11.8001606804984,0.0547013582826451,13,"Sockeye"
1874,11.4211001396179,-0.324359182597833,13,"Sockeye"
1875,11.4453547682081,-0.300104554007651,13,"Sockeye"
1876,11.6529294763293,-0.092529845886484,13,"Sockeye"
1877,11.0136313779013,-0.7318279443144,13,"Sockeye"
1878,12.1934089320047,0.447949609788914,13,"Sockeye"
1879,12.3459711415427,0.600511819326957,13,"Sockeye"
1880,11.1046440771648,-0.640815245050963,13,"Sockeye"
1881,11.1402751718249,-0.605184150390878,13,"Sockeye"
1882,10.9655076605933,-0.779951661622446,13,"Sockeye"
1883,11.259379523141,-0.48607979907471,13,"Sockeye"
1884,12.2413545336042,0.495895211388463,13,"Sockeye"
1885,12.8268218381064,1.08136251589068,13,"Sockeye"
1886,12.1002223491669,0.354763026951124,13,"Sockeye"
1887,11.4358645677566,-0.309594754459104,13,"Sockeye"
1888,12.6510744094849,0.905615087269113,13,"Sockeye"
1889,12.191429580961,0.445970258745206,13,"Sockeye"
1890,11.4197451727731,-0.325714149442662,13,"Sockeye"
1891,12.9257548195975,1.18029549738177,13,"Sockeye"
1892,11.5126015288489,-0.232857793366827,13,"Sockeye"
1893,10.5090311254774,-1.23642819673837,13,"Sockeye"
1894,10.5410970790046,-1.20436224321118,13,"Sockeye"
1895,11.2016997848238,-0.543759537391919,13,"Sockeye"
1896,11.1451854705811,-0.600273851634693,13,"Sockeye"
1897,11.8679203305926,0.122461008376815,13,"Sockeye"
1898,12.0107204914093,0.265261169193555,13,"Sockeye"
1899,11.1305140427181,-0.614945279497675,13,"Sockeye"
1900,12.5337283951896,0.788269072973809,13,"Sockeye"
1901,11.1423129013606,-0.603146420855102,13,"Sockeye"
1902,12.0214357716697,0.275976449453917,13,"Sockeye"
1903,11.2386346544538,-0.506824667761927,13,"Sockeye"
1904,11.0617240156446,-0.68373530657112,13,"Sockeye"
1905,11.9104312828609,0.164971960645136,13,"Sockeye"
1906,12.0465894767216,0.301130154505879,13,"Sockeye"
1907,11.7281750270299,-0.0172842951858933,13,"Sockeye"
1908,11.1482073579516,-0.597251964264179,13,"Sockeye"
1909,10.9168761117118,-0.828583210503979,13,"Sockeye"
1910,10.9575755085264,-0.787883813689358,13,"Sockeye"
1911,10.2644770826612,-1.48098223955452,13,"Sockeye"
1912,11.8458468232836,0.100387501067846,13,"Sockeye"
1913,11.5758332865579,-0.169626035657866,13,"Sockeye"
1914,11.6804154259818,-0.0650438962339493,13,"Sockeye"
1915,12.3232074124473,0.577748090231506,13,"Sockeye"
1916,11.2879732336317,-0.457486088584075,13,"Sockeye"
1917,10.5406253848757,-1.20483393734004,13,"Sockeye"
1918,10.7233610153198,-1.02209830689592,13,"Sockeye"
1919,10.8059685911451,-0.939490731070636,13,"Sockeye"
1920,10.63902088574,-1.10643843647574,13,"Sockeye"
1921,11.2139812537602,-0.531478068455544,13,"Sockeye"
1922,10.3927295548575,-1.35272976735822,13,"Sockeye"
1923,11.6218203817095,-0.123638940506241,13,"Sockeye"
1924,10.8389924083437,-0.906466913872022,13,"Sockeye"
1925,11.1428885970797,-0.602570725136069,13,"Sockeye"
1926,12.7476646900177,1.00220536780195,13,"Sockeye"
1927,11.1404854910714,-0.604973831144309,13,"Sockeye"
1928,11.7941651003701,0.0487057781543951,13,"Sockeye"
1929,11.4264293738774,-0.319029948338362,13,"Sockeye"
1930,11.2117553438459,-0.533703978369836,13,"Sockeye"
1931,11.90569124903,0.160231926814227,13,"Sockeye"
1932,11.1705843721117,-0.574874950104021,13,"Sockeye"
1933,10.9546321800777,-0.790827142138058,13,"Sockeye"
1934,12.6638040542602,0.918344732044498,13,"Sockeye"
1935,11.5753565515791,-0.170102770636676,13,"Sockeye"
1936,12.8334781101772,1.08801878796143,13,"Sockeye"
1937,11.5714788947787,-0.173980427437089,13,"Sockeye"
1938,11.8168872424534,0.0714279202376913,13,"Sockeye"
1939,11.6381061758314,-0.107353146384355,13,"Sockeye"
1940,12.7429193087986,0.997459986582901,13,"Sockeye"
1941,13.475278036935,1.72981871471924,13,"Sockeye"
1942,12.3629563876561,0.617497065440329,13,"Sockeye"
1943,11.3734943526132,-0.371964969602568,13,"Sockeye"
1944,11.5708561284202,-0.174603193795592,13,"Sockeye"
1945,11.6334657669067,-0.11199355530901,13,"Sockeye"
1946,10.9807687316622,-0.764690590553538,13,"Sockeye"
1947,12.3933039392744,0.647844617058634,13,"Sockeye"
1948,11.7583007131304,0.012841390914655,13,"Sockeye"
1949,11.0934631483895,-0.651996173826202,13,"Sockeye"
1950,10.4996659415109,-1.24579338070486,13,"Sockeye"
1951,11.1057878562382,-0.639671465977522,13,"Sockeye"
1952,11.2297064917428,-0.515752830472938,13,"Sockeye"
1953,11.7735470363072,0.0280877140914546,13,"Sockeye"
1954,11.2220627239772,-0.523396598238522,13,"Sockeye"
1955,10.8908667564392,-0.854592565776542,13,"Sockeye"
1956,11.8710631643023,0.125603842086528,13,"Sockeye"
1957,12.3478749820164,0.602415659800677,13,"Sockeye"
1958,13.2306014469692,1.48514212475341,13,"Sockeye"
1959,11.9623036384583,0.216844316242509,13,"Sockeye"
1960,11.8328381947109,0.0873788724951314,13,"Sockeye"
1961,12.305883373533,0.560424051317226,13,"Sockeye"
1962,11.8123912811279,0.0669319589121754,13,"Sockeye"
1963,12.5906221185412,0.845162796325421,13,"Sockeye"
1964,11.2862903390612,-0.459168983154553,13,"Sockeye"
1965,10.9103071689606,-0.835152153255184,13,"Sockeye"
1966,11.7131859234401,-0.0322733987756368,13,"Sockeye"
1967,11.7375418458666,-0.00791747634912689,13,"Sockeye"
1968,11.540483048984,-0.204976273231769,13,"Sockeye"
1969,11.3890583515167,-0.356400970699024,13,"Sockeye"
1970,11.3427294322423,-0.402729889973496,13,"Sockeye"
1971,10.7318995850427,-1.01355973717307,13,"Sockeye"
1972,11.3774076529912,-0.368051669224586,13,"Sockeye"
1973,11.5920849187034,-0.153374403512395,13,"Sockeye"
1974,11.3970979281834,-0.348361394032336,13,"Sockeye"
1975,11.243363073894,-0.50209624832179,13,"Sockeye"
1976,11.1267367090498,-0.618722613165986,13,"Sockeye"
1977,11.6366580554417,-0.108801266774037,13,"Sockeye"
1978,12.2922778470176,0.546818524801809,13,"Sockeye"
1979,11.8755671977997,0.130107875583929,13,"Sockeye"
1980,12.0313435622624,0.285884240046649,13,"Sockeye"
1981,11.8230538708823,0.0775945486665629,13,"Sockeye"
1982,11.316054889134,-0.429404433081748,13,"Sockeye"
1983,12.8505603585924,1.10510103637669,13,"Sockeye"
1984,11.4281222139086,-0.317337108307146,13,"Sockeye"
1985,11.7059590135302,-0.0395003086855584,13,"Sockeye"
1986,11.8420831475939,0.0966238253781619,13,"Sockeye"
1987,12.0379387991769,0.292479476961147,13,"Sockeye"
1988,11.8831453323364,0.137686010120683,13,"Sockeye"
1989,12.4161183834076,0.670659061191843,13,"Sockeye"
